fecha,codigo_art,dias_reaprovisionamiento,ingreso,egreso
2021-08-30,09-10016R,90,4,8
2021-08-31,09-10016R,90,404,0
2021-09-13,09-10016R,90,0,176
2021-09-14,09-10016R,90,124,248
2021-09-17,09-10016R,90,8,104
2021-09-24,09-10016R,90,0,8
2021-09-29,09-10016R,90,48,111
2021-09-30,09-10016R,90,0,36
2021-10-01,09-10016R,90,36,0
2021-10-06,09-10016R,90,124,96
2021-10-07,09-10016R,90,0,28
2021-11-15,09-10016R,90,256,0
2021-11-24,09-10016R,90,0,32
2021-11-30,09-10016R,90,40,100
2021-12-02,09-10016R,90,4,4
2021-12-10,09-10016R,90,32,64
2021-12-14,09-10016R,90,16,36
2021-12-15,09-10016R,90,0,8
2021-12-20,09-10016R,90,0,16
2021-12-22,09-10016R,90,12,28
2022-01-10,09-10016R,90,4,8
2022-01-20,09-10016R,90,4,24
2022-01-28,09-10016R,90,44,52
2022-01-31,09-10016R,90,0,40
2022-10-28,09-10016R,90,240,0
2022-11-11,09-10016R,90,0,240
2023-12-01,09-10016R,90,0,0
2024-10-17,09-10016R,90,600,600
2021-10-19,09-10016RM,120,280,0
2021-10-29,09-10016RM,120,68,188
2021-10-30,09-10016RM,120,40,120
2021-11-15,09-10016RM,120,0,16
2021-11-18,09-10016RM,120,664,0
2021-11-23,09-10016RM,120,0,0
2021-11-24,09-10016RM,120,12,88
2021-11-25,09-10016RM,120,188,436
2021-11-30,09-10016RM,120,4,24
2021-12-02,09-10016RM,120,40,80
2021-12-06,09-10016RM,120,488,0
2021-12-10,09-10016RM,120,120,240
2021-12-13,09-10016RM,120,0,120
2021-12-16,09-10016RM,120,420,0
2022-01-12,09-10016RM,120,252,0
2022-01-28,09-10016RM,120,0,8
2022-01-29,09-10016RM,120,104,0
2022-02-14,09-10016RM,120,1104,1128
2022-02-18,09-10016RM,120,12,24
2022-02-20,09-10016RM,120,0,16
2022-02-22,09-10016RM,120,0,4
2022-02-23,09-10016RM,120,0,8
2022-02-25,09-10016RM,120,52,140
2022-03-03,09-10016RM,120,320,0
2022-03-08,09-10016RM,120,8,28
2022-03-14,09-10016RM,120,4,8
2022-03-22,09-10016RM,120,64,0
2022-03-23,09-10016RM,120,12,40
2022-03-25,09-10016RM,120,4,128
2022-03-28,09-10016RM,120,4,28
2022-03-29,09-10016RM,120,0,4
2022-03-30,09-10016RM,120,32,68
2022-03-31,09-10016RM,120,40,92
2022-04-06,09-10016RM,120,8,0
2022-04-08,09-10016RM,120,32,64
2022-04-11,09-10016RM,120,8,8
2022-04-22,09-10016RM,120,4,8
2022-04-26,09-10016RM,120,120,0
2022-04-28,09-10016RM,120,20,56
2022-04-29,09-10016RM,120,88,200
2022-05-17,09-10016RM,120,16,48
2022-05-20,09-10016RM,120,0,8
2022-05-23,09-10016RM,120,40,120
2022-05-31,09-10016RM,120,64,172
2022-06-07,09-10016RM,120,40,120
2022-06-08,09-10016RM,120,12,24
2022-06-09,09-10016RM,120,40,80
2022-06-15,09-10016RM,120,4,0
2022-06-21,09-10016RM,120,0,8
2022-06-22,09-10016RM,120,120,224
2022-06-23,09-10016RM,120,0,60
2022-06-27,09-10016RM,120,4,12
2022-06-30,09-10016RM,120,12,48
2022-07-13,09-10016RM,120,4,4
2022-07-14,09-10016RM,120,0,8
2022-07-19,09-10016RM,120,40,144
2022-07-20,09-10016RM,120,60,140
2022-07-21,09-10016RM,120,0,80
2022-07-22,09-10016RM,120,0,8
2022-07-25,09-10016RM,120,0,8
2022-07-27,09-10016RM,120,0,20
2022-07-29,09-10016RM,120,4,8
2022-08-09,09-10016RM,120,4,12
2022-08-10,09-10016RM,120,0,12
2022-08-16,09-10016RM,120,0,8
2022-08-17,09-10016RM,120,8,80
2022-08-22,09-10016RM,120,552,0
2022-08-23,09-10016RM,120,0,12
2022-08-24,09-10016RM,120,0,44
2022-08-29,09-10016RM,120,8,24
2022-08-31,09-10016RM,120,36,84
2022-09-13,09-10016RM,120,88,0
2022-09-15,09-10016RM,120,60,60
2022-09-16,09-10016RM,120,0,60
2022-09-20,09-10016RM,120,0,4
2022-09-21,09-10016RM,120,40,80
2022-09-27,09-10016RM,120,80,160
2022-09-28,09-10016RM,120,0,4
2022-10-11,09-10016RM,120,172,0
2022-10-13,09-10016RM,120,0,16
2022-10-18,09-10016RM,120,0,0
2022-10-19,09-10016RM,120,0,68
2022-10-26,09-10016RM,120,4,8
2022-10-31,09-10016RM,120,4,0
2022-11-08,09-10016RM,120,44,56
2022-11-09,09-10016RM,120,8,24
2022-11-11,09-10016RM,120,240,0
2022-11-16,09-10016RM,120,40,160
2022-11-23,09-10016RM,120,500,1000
2022-11-28,09-10016RM,120,0,4
2022-11-29,09-10016RM,120,16,32
2022-11-30,09-10016RM,120,4,8
2022-12-14,09-10016RM,120,0,4
2022-12-22,09-10016RM,120,240,480
2022-12-27,09-10016RM,120,200,0
2022-12-28,09-10016RM,120,0,4
2023-01-04,09-10016RM,120,4,0
2023-01-13,09-10016RM,120,60,120
2023-01-18,09-10016RM,120,0,16
2023-01-19,09-10016RM,120,0,4
2023-01-23,09-10016RM,120,4,8
2023-01-26,09-10016RM,120,0,4
2023-01-30,09-10016RM,120,96,212
2021-02-22,09-10016V,90,6,4
2021-03-08,09-10016V,90,0,2
2021-02-19,AC01G,120,122,0
2021-02-23,AC01G,120,0,24
2021-02-26,AC01G,120,548,0
2021-03-04,AC01G,120,1,1
2021-03-05,AC01G,120,0,78
2021-03-11,AC01G,120,100,0
2021-03-16,AC01G,120,16,164
2021-03-18,AC01G,120,26,64
2021-03-23,AC01G,120,0,140
2021-03-24,AC01G,120,0,120
2021-03-25,AC01G,120,2,8
2021-03-26,AC01G,120,0,2
2021-03-30,AC01G,120,14,32
2021-03-31,AC01G,120,14,30
2021-04-01,AC01G,120,2,2
2021-04-08,AC01G,120,78,0
2021-04-20,AC01G,120,30,60
2021-04-21,AC01G,120,0,24
2021-04-23,AC01G,120,2,50
2021-04-26,AC01G,120,0,22
2021-04-27,AC01G,120,0,20
2021-04-30,AC01G,120,0,24
2021-05-05,AC01G,120,0,48
2021-05-10,AC01G,120,0,20
2021-05-11,AC01G,120,274,0
2021-05-13,AC01G,120,0,20
2021-05-18,AC01G,120,0,38
2021-05-21,AC01G,120,198,398
2021-05-26,AC01G,120,6,16
2021-05-27,AC01G,120,0,6
2021-05-28,AC01G,120,0,2
2021-06-01,AC01G,120,280,0
2021-06-04,AC01G,120,622,0
2021-06-09,AC01G,120,64,128
2021-06-10,AC01G,120,0,20
2021-06-11,AC01G,120,132,58
2021-06-15,AC01G,120,6,0
2021-06-16,AC01G,120,6,12
2021-06-19,AC01G,120,2,12
2021-06-22,AC01G,120,14,160
2021-06-28,AC01G,120,14,32
2021-06-30,AC01G,120,226,506
2021-07-14,AC01G,120,0,40
2021-07-20,AC01G,120,0,4
2021-07-21,AC01G,120,20,60
2021-07-22,AC01G,120,32,76
2021-08-17,AC01G,120,950,0
2021-08-25,AC01G,120,92,106
2021-08-26,AC01G,120,0,316
2021-08-27,AC01G,120,234,250
2021-09-06,AC01G,120,0,42
2021-09-13,AC01G,120,12,0
2021-09-15,AC01G,120,0,240
2021-09-16,AC01G,120,10,46
2021-09-17,AC01G,120,8,18
2021-09-22,AC01G,120,120,240
2021-09-23,AC01G,120,2,8
2021-09-24,AC01G,120,6,28
2021-09-27,AC01G,120,2,2
2021-09-28,AC01G,120,0,2
2021-09-30,AC01G,120,0,4
2021-10-04,AC01G,120,12,12
2021-10-07,AC01G,120,420,464
2021-10-12,AC01G,120,228,0
2021-10-20,AC01G,120,0,648
2021-10-27,AC01G,120,6,0
2021-10-29,AC01G,120,0,4
2021-10-30,AC01G,120,0,2
2021-11-08,AC01G,120,36,36
2021-11-09,AC01G,120,140,140
2021-11-10,AC01G,120,4,4
2021-11-11,AC01G,120,60,60
2021-11-26,AC01G,120,8,8
2021-11-30,AC01G,120,50,0
2021-12-29,AC01G,120,0,4
2022-01-06,AC01G,120,0,8
2022-01-11,AC01G,120,0,24
2022-01-12,AC01G,120,132,0
2022-01-13,AC01G,120,0,20
2022-01-20,AC01G,120,0,88
2022-01-31,AC01G,120,224,16
2022-02-14,AC01G,120,56,22
2022-02-18,AC01G,120,40,80
2022-02-21,AC01G,120,0,2
2022-02-22,AC01G,120,0,30
2022-02-23,AC01G,120,0,22
2022-02-24,AC01G,120,10,20
2022-02-25,AC01G,120,72,218
2022-03-10,AC01G,120,0,26
2022-03-11,AC01G,120,120,0
2022-03-15,AC01G,120,410,0
2022-03-16,AC01G,120,0,4
2022-03-18,AC01G,120,0,40
2022-03-21,AC01G,120,0,14
2022-03-22,AC01G,120,4,2
2022-03-23,AC01G,120,8,24
2022-03-25,AC01G,120,0,24
2022-03-28,AC01G,120,60,128
2022-03-29,AC01G,120,6,68
2022-03-30,AC01G,120,2,8
2022-03-31,AC01G,120,12,64
2022-04-05,AC01G,120,240,46
2022-04-06,AC01G,120,0,4
2022-04-08,AC01G,120,4,48
2022-04-11,AC01G,120,0,40
2022-04-12,AC01G,120,600,18
2022-04-18,AC01G,120,0,12
2022-04-22,AC01G,120,36,88
2022-04-25,AC01G,120,60,216
2022-04-26,AC01G,120,8,32
2022-04-28,AC01G,120,24,44
2022-04-29,AC01G,120,8,48
2022-05-09,AC01G,120,0,34
2022-05-17,AC01G,120,0,32
2022-05-20,AC01G,120,0,12
2022-05-23,AC01G,120,12,36
2022-05-24,AC01G,120,332,0
2022-05-27,AC01G,120,68,216
2022-05-31,AC01G,120,0,30
2022-06-06,AC01G,120,0,2
2022-06-07,AC01G,120,12,36
2022-06-08,AC01G,120,0,12
2022-06-09,AC01G,120,40,88
2022-06-13,AC01G,120,250,0
2022-06-14,AC01G,120,0,12
2022-06-15,AC01G,120,0,10
2022-06-21,AC01G,120,0,4
2022-06-22,AC01G,120,80,188
2022-06-24,AC01G,120,0,2
2022-06-28,AC01G,120,60,198
2022-06-30,AC01G,120,4,76
2022-07-01,AC01G,120,300,0
2022-07-07,AC01G,120,0,26
2022-07-11,AC01G,120,0,32
2022-07-13,AC01G,120,2,4
2022-07-18,AC01G,120,12,24
2022-07-19,AC01G,120,0,12
2022-07-21,AC01G,120,0,24
2022-07-22,AC01G,120,0,6
2022-07-25,AC01G,120,0,48
2022-07-28,AC01G,120,80,0
2022-07-29,AC01G,120,0,12
2022-08-04,AC01G,120,0,50
2022-08-09,AC01G,120,27,66
2022-08-10,AC01G,120,68,124
2022-08-11,AC01G,120,0,45
2022-08-16,AC01G,120,0,6
2022-08-17,AC01G,120,2,6
2022-08-22,AC01G,120,60,180
2022-08-23,AC01G,120,0,10
2022-08-24,AC01G,120,118,194
2022-08-25,AC01G,120,0,118
2022-08-26,AC01G,120,4,12
2022-08-29,AC01G,120,48,132
2022-08-30,AC01G,120,16,34
2022-08-31,AC01G,120,2,48
2022-09-06,AC01G,120,0,10
2022-09-13,AC01G,120,0,2
2022-09-15,AC01G,120,8,12
2022-09-16,AC01G,120,0,8
2022-09-21,AC01G,120,602,2
2022-09-22,AC01G,120,0,6
2022-09-23,AC01G,120,6,18
2022-09-26,AC01G,120,0,16
2022-09-27,AC01G,120,2,12
2022-09-29,AC01G,120,0,28
2022-09-30,AC01G,120,8,16
2022-10-11,AC01G,120,0,14
2022-10-13,AC01G,120,0,12
2022-10-14,AC01G,120,24,48
2022-10-17,AC01G,120,0,10
2022-10-19,AC01G,120,0,12
2022-10-20,AC01G,120,240,0
2022-10-25,AC01G,120,0,10
2022-10-26,AC01G,120,2,4
2022-10-28,AC01G,120,260,20
2022-10-31,AC01G,120,40,200
2022-11-03,AC01G,120,0,0
2022-11-07,AC01G,120,0,10
2022-11-08,AC01G,120,0,40
2022-11-09,AC01G,120,8,26
2022-11-10,AC01G,120,0,0
2022-11-11,AC01G,120,30,30
2022-11-15,AC01G,120,28,98
2022-11-16,AC01G,120,20,80
2022-11-17,AC01G,120,0,4
2022-11-25,AC01G,120,8,46
2022-11-28,AC01G,120,0,100
2022-11-29,AC01G,120,4,10
2022-12-06,AC01G,120,0,24
2022-12-07,AC01G,120,666,30
2022-12-12,AC01G,120,0,0
2022-12-14,AC01G,120,0,22
2022-12-20,AC01G,120,0,80
2022-12-22,AC01G,120,80,158
2022-12-23,AC01G,120,0,10
2022-12-26,AC01G,120,40,80
2022-12-27,AC01G,120,0,40
2022-12-28,AC01G,120,0,14
2023-01-06,AC01G,120,8,8
2023-01-10,AC01G,120,0,22
2023-01-12,AC01G,120,0,18
2023-01-13,AC01G,120,48,96
2023-01-18,AC01G,120,0,12
2023-01-24,AC01G,120,0,36
2023-01-27,AC01G,120,48,78
2023-01-30,AC01G,120,102,192
2023-01-31,AC01G,120,66,152
2023-02-07,AC01G,120,4,12
2023-02-09,AC01G,120,0,10
2023-02-14,AC01G,120,38,76
2023-02-16,AC01G,120,2,6
2023-02-24,AC01G,120,2,2
2023-02-27,AC01G,120,0,100
2023-02-28,AC01G,120,6,12
2023-03-06,AC01G,120,0,6
2023-03-08,AC01G,120,150,300
2023-03-10,AC01G,120,0,10
2023-03-14,AC01G,120,0,20
2023-03-17,AC01G,120,0,12
2023-03-20,AC01G,120,12,36
2023-03-23,AC01G,120,12,12
2023-04-14,AC01G,120,12,24
2023-05-12,AC01G,120,8,8
2023-06-08,AC01G,120,18,18
2023-09-20,AC01G,120,0,0
2023-09-27,AC01G,120,18,18
2023-11-07,AC01G,120,0,2
2021-01-20,AC01N,120,780,0
2021-02-08,AC01N,120,35,0
2021-02-18,AC01N,120,0,40
2021-02-19,AC01N,120,8,164
2021-02-23,AC01N,120,20,40
2021-02-24,AC01N,120,0,20
2021-02-27,AC01N,120,0,8
2021-02-28,AC01N,120,24,48
2021-03-01,AC01N,120,16,16
2021-03-04,AC01N,120,0,23
2021-03-16,AC01N,120,0,76
2021-03-18,AC01N,120,32,56
2021-03-25,AC01N,120,8,8
2021-03-26,AC01N,120,0,8
2021-03-30,AC01N,120,12,36
2021-03-31,AC01N,120,24,60
2021-04-19,AC01N,120,0,20
2021-04-20,AC01N,120,26,40
2021-04-21,AC01N,120,0,40
2021-04-22,AC01N,120,40,92
2021-04-23,AC01N,120,52,80
2021-04-26,AC01N,120,0,12
2021-04-29,AC01N,120,40,80
2021-04-30,AC01N,120,8,48
2021-05-05,AC01N,120,380,0
2021-05-13,AC01N,120,0,64
2021-05-18,AC01N,120,40,100
2021-05-26,AC01N,120,20,32
2021-05-27,AC01N,120,0,20
2021-06-01,AC01N,120,300,0
2021-06-08,AC01N,120,600,0
2021-06-09,AC01N,120,56,112
2021-06-10,AC01N,120,0,16
2021-06-11,AC01N,120,36,156
2021-06-14,AC01N,120,24,0
2021-06-18,AC01N,120,0,60
2021-06-19,AC01N,120,0,48
2021-06-22,AC01N,120,84,8
2021-06-24,AC01N,120,0,16
2021-06-28,AC01N,120,64,144
2021-06-29,AC01N,120,0,4
2021-06-30,AC01N,120,604,1300
2021-07-14,AC01N,120,4,0
2021-07-15,AC01N,120,8,0
2021-07-20,AC01N,120,4,8
2021-07-21,AC01N,120,4,24
2021-07-22,AC01N,120,0,96
2021-07-28,AC01N,120,76,192
2021-08-23,AC01N,120,44,0
2021-08-30,AC01N,120,2,14
2021-09-13,AC01N,120,12,0
2021-09-24,AC01N,120,0,12
2021-09-29,AC01N,120,4,8
2021-09-30,AC01N,120,0,32
2021-10-07,AC01N,120,4,10
2021-10-19,AC01N,120,116,0
2021-10-25,AC01N,120,0,4
2021-10-26,AC01N,120,0,68
2021-10-27,AC01N,120,16,36
2021-10-28,AC01N,120,24,48
2021-10-29,AC01N,120,0,4
2021-11-03,AC01N,120,4,4
2021-11-15,AC01N,120,224,0
2021-11-23,AC01N,120,0,48
2021-11-24,AC01N,120,52,104
2021-11-25,AC01N,120,56,128
2021-11-30,AC01N,120,24,76
2021-12-07,AC01N,120,572,0
2021-12-14,AC01N,120,24,24
2021-12-15,AC01N,120,48,48
2021-12-16,AC01N,120,48,88
2021-12-20,AC01N,120,0,24
2021-12-22,AC01N,120,0,56
2021-12-30,AC01N,120,0,44
2022-01-10,AC01N,120,0,24
2022-01-11,AC01N,120,0,80
2022-01-17,AC01N,120,308,0
2022-01-19,AC01N,120,8,16
2022-01-20,AC01N,120,0,8
2022-01-27,AC01N,120,24,0
2022-01-28,AC01N,120,0,24
2022-01-31,AC01N,120,64,160
2022-02-01,AC01N,120,120,120
2022-02-07,AC01N,120,24,24
2022-02-13,AC01N,120,0,308
2022-02-14,AC01N,120,232,216
2022-02-16,AC01N,120,308,0
2022-02-20,AC01N,120,8,12
2022-02-21,AC01N,120,24,4
2022-02-22,AC01N,120,16,52
2022-02-23,AC01N,120,4,80
2022-02-24,AC01N,120,8,20
2022-02-25,AC01N,120,28,80
2022-03-11,AC01N,120,140,0
2022-03-14,AC01N,120,48,100
2022-03-22,AC01N,120,48,4
2022-03-23,AC01N,120,12,36
2022-03-25,AC01N,120,8,16
2022-03-28,AC01N,120,12,32
2022-03-29,AC01N,120,4,4
2022-03-30,AC01N,120,4,12
2022-03-31,AC01N,120,68,144
2022-04-06,AC01N,120,8,0
2022-04-08,AC01N,120,0,4
2022-04-11,AC01N,120,16,16
2022-04-12,AC01N,120,488,420
2022-04-26,AC01N,120,4,8
2022-04-28,AC01N,120,32,52
2022-04-29,AC01N,120,12,48
2022-05-09,AC01N,120,0,12
2022-05-17,AC01N,120,4,8
2022-05-20,AC01N,120,0,28
2022-05-23,AC01N,120,36,108
2022-05-24,AC01N,120,300,0
2022-05-27,AC01N,120,0,4
2022-05-31,AC01N,120,4,8
2022-06-07,AC01N,120,40,120
2022-06-09,AC01N,120,24,48
2022-06-21,AC01N,120,0,4
2022-06-22,AC01N,120,160,80
2022-06-27,AC01N,120,0,64
2022-06-28,AC01N,120,60,120
2022-06-30,AC01N,120,4,12
2022-07-01,AC01N,120,240,0
2022-07-13,AC01N,120,8,12
2022-07-14,AC01N,120,0,36
2022-07-19,AC01N,120,52,144
2022-07-27,AC01N,120,0,20
2022-08-04,AC01N,120,0,4
2022-08-09,AC01N,120,4,8
2022-08-10,AC01N,120,96,200
2022-08-11,AC01N,120,0,28
2022-08-24,AC01N,120,76,96
2022-08-25,AC01N,120,0,76
2022-08-30,AC01N,120,0,4
2022-09-19,AC01N,120,0,8
2022-09-20,AC01N,120,0,4
2022-09-23,AC01N,120,20,40
2022-09-27,AC01N,120,24,56
2022-09-28,AC01N,120,0,4
2022-09-29,AC01N,120,4,16
2022-09-30,AC01N,120,72,144
2022-10-05,AC01N,120,0,5
2022-10-14,AC01N,120,43,99
2022-10-17,AC01N,120,8,12
2022-10-19,AC01N,120,0,4
2022-11-08,AC01N,120,7,14
2022-12-15,AC01N,120,8,8
2021-02-08,AC01O,120,87,0
2021-02-18,AC01O,120,0,4
2021-02-19,AC01O,120,4,84
2021-03-04,AC01O,120,0,3
2021-03-10,AC01O,120,540,0
2021-03-16,AC01O,120,0,76
2021-03-18,AC01O,120,36,108
2021-03-23,AC01O,120,0,24
2021-03-24,AC01O,120,0,60
2021-03-25,AC01O,120,0,8
2021-03-30,AC01O,120,4,8
2021-03-31,AC01O,120,8,40
2021-04-01,AC01O,120,8,8
2021-04-08,AC01O,120,252,0
2021-04-14,AC01O,120,40,0
2021-04-19,AC01O,120,0,20
2021-04-20,AC01O,120,20,40
2021-04-21,AC01O,120,0,28
2021-04-22,AC01O,120,140,280
2021-04-23,AC01O,120,144,140
2021-04-26,AC01O,120,0,36
2021-04-28,AC01O,120,16,24
2021-04-30,AC01O,120,0,24
2021-05-13,AC01O,120,0,56
2021-05-18,AC01O,120,124,264
2021-05-21,AC01O,120,0,24
2021-05-26,AC01O,120,64,72
2021-06-01,AC01O,120,352,0
2021-06-08,AC01O,120,200,0
2021-06-09,AC01O,120,52,104
2021-06-10,AC01O,120,0,16
2021-06-11,AC01O,120,36,132
2021-06-18,AC01O,120,0,60
2021-06-19,AC01O,120,0,52
2021-06-22,AC01O,120,4,8
2021-06-24,AC01O,120,0,12
2021-06-30,AC01O,120,164,408
2021-07-19,AC01O,120,0,8
2021-07-21,AC01O,120,16,36
2021-08-23,AC01O,120,44,0
2021-08-30,AC01O,120,4,16
2021-09-13,AC01O,120,12,0
2021-09-23,AC01O,120,0,4
2021-09-24,AC01O,120,0,12
2021-09-30,AC01O,120,0,96
2021-10-01,AC01O,120,24,0
2021-10-21,AC01O,120,16,0
2021-10-22,AC01O,120,0,16
2021-11-15,AC01O,120,12,0
2021-11-25,AC01O,120,8,20
2021-01-20,AC01P,120,24,0
2021-02-08,AC01P,120,429,0
2021-02-18,AC01P,120,0,32
2021-02-19,AC01P,120,0,60
2021-02-23,AC01P,120,12,60
2021-02-27,AC01P,120,0,8
2021-02-28,AC01P,120,0,20
2021-03-01,AC01P,120,16,16
2021-03-04,AC01P,120,0,25
2021-03-16,AC01P,120,0,76
2021-03-18,AC01P,120,32,56
2021-03-31,AC01P,120,0,12
2021-04-01,AC01P,120,4,4
2021-04-19,AC01P,120,0,20
2021-04-20,AC01P,120,20,40
2021-04-21,AC01P,120,0,44
2021-04-22,AC01P,120,20,40
2021-04-23,AC01P,120,20,20
2021-04-28,AC01P,120,12,24
2021-04-30,AC01P,120,32,64
2021-05-07,AC01P,120,248,0
2021-05-10,AC01P,120,0,20
2021-05-11,AC01P,120,16,0
2021-05-18,AC01P,120,20,36
2021-06-01,AC01P,120,424,0
2021-06-02,AC01P,120,604,0
2021-06-08,AC01P,120,232,0
2021-06-09,AC01P,120,28,56
2021-06-10,AC01P,120,0,16
2021-06-11,AC01P,120,36,132
2021-06-15,AC01P,120,36,0
2021-06-16,AC01P,120,36,72
2021-06-18,AC01P,120,0,152
2021-06-19,AC01P,120,0,64
2021-06-22,AC01P,120,4,8
2021-06-24,AC01P,120,8,16
2021-06-28,AC01P,120,80,148
2021-06-30,AC01P,120,380,808
2021-07-15,AC01P,120,8,0
2021-07-19,AC01P,120,0,24
2021-07-21,AC01P,120,4,20
2021-07-22,AC01P,120,0,96
2021-07-26,AC01P,120,0,12
2021-07-28,AC01P,120,60,392
2021-08-23,AC01P,120,64,0
2021-08-25,AC01P,120,0,24
2021-08-30,AC01P,120,4,12
2021-09-15,AC01P,120,0,120
2021-09-17,AC01P,120,8,24
2021-09-22,AC01P,120,20,40
2021-09-24,AC01P,120,0,12
2021-09-30,AC01P,120,60,92
2021-10-01,AC01P,120,20,4
2021-10-06,AC01P,120,252,252
2021-10-07,AC01P,120,4,0
2021-10-18,AC01P,120,0,4
2021-10-19,AC01P,120,76,0
2021-10-27,AC01P,120,8,20
2021-10-28,AC01P,120,64,128
2021-11-15,AC01P,120,428,0
2021-11-23,AC01P,120,0,48
2021-11-24,AC01P,120,52,104
2021-11-25,AC01P,120,132,304
2021-11-30,AC01P,120,102,258
2021-12-01,AC01P,120,16,0
2021-12-07,AC01P,120,444,0
2021-12-14,AC01P,120,24,24
2021-12-15,AC01P,120,48,48
2021-12-16,AC01P,120,8,8
2021-12-22,AC01P,120,4,4
2021-12-30,AC01P,120,0,52
2022-01-04,AC01P,120,360,0
2022-01-10,AC01P,120,0,24
2022-01-11,AC01P,120,0,80
2022-01-19,AC01P,120,8,16
2022-01-20,AC01P,120,0,20
2022-01-31,AC01P,120,0,4
2022-02-07,AC01P,120,4,4
2022-02-14,AC01P,120,730,662
2022-02-21,AC01P,120,0,4
2022-02-22,AC01P,120,8,32
2022-02-23,AC01P,120,0,104
2022-02-24,AC01P,120,8,16
2022-02-25,AC01P,120,40,100
2022-03-10,AC01P,120,0,4
2022-03-14,AC01P,120,48,96
2022-03-16,AC01P,120,0,4
2022-03-21,AC01P,120,0,24
2022-03-22,AC01P,120,40,4
2022-03-23,AC01P,120,12,36
2022-03-25,AC01P,120,4,20
2022-03-28,AC01P,120,0,4
2022-03-30,AC01P,120,4,20
2022-03-31,AC01P,120,68,156
2022-04-05,AC01P,120,0,8
2022-04-06,AC01P,120,8,0
2022-04-08,AC01P,120,0,4
2022-04-11,AC01P,120,8,8
2022-04-12,AC01P,120,140,424
2022-04-18,AC01P,120,4,8
2022-04-22,AC01P,120,8,16
2022-05-10,AC01P,120,648,0
2022-05-17,AC01P,120,0,44
2022-05-20,AC01P,120,0,4
2022-05-24,AC01P,120,244,0
2022-05-27,AC01P,120,0,16
2022-05-30,AC01P,120,0,4
2022-05-31,AC01P,120,40,76
2022-06-09,AC01P,120,24,52
2022-06-13,AC01P,120,220,0
2022-06-14,AC01P,120,0,4
2022-06-15,AC01P,120,0,4
2022-06-21,AC01P,120,8,16
2022-06-22,AC01P,120,372,108
2022-06-27,AC01P,120,8,84
2022-06-28,AC01P,120,60,140
2022-07-07,AC01P,120,0,4
2022-07-11,AC01P,120,0,12
2022-07-13,AC01P,120,8,12
2022-07-14,AC01P,120,0,4
2022-07-21,AC01P,120,0,28
2022-07-25,AC01P,120,0,40
2022-07-27,AC01P,120,0,60
2022-08-04,AC01P,120,0,36
2022-08-09,AC01P,120,0,40
2022-08-10,AC01P,120,32,68
2022-08-11,AC01P,120,0,4
2022-08-22,AC01P,120,288,0
2022-08-23,AC01P,120,0,52
2022-08-24,AC01P,120,28,48
2022-08-25,AC01P,120,0,28
2022-08-29,AC01P,120,20,20
2022-08-30,AC01P,120,0,4
2022-08-31,AC01P,120,0,4
2022-09-20,AC01P,120,0,4
2022-09-22,AC01P,120,0,8
2022-09-23,AC01P,120,40,80
2022-09-27,AC01P,120,24,60
2022-09-28,AC01P,120,0,4
2022-09-29,AC01P,120,8,76
2022-09-30,AC01P,120,72,144
2022-10-13,AC01P,120,200,416
2022-10-17,AC01P,120,4,24
2022-10-18,AC01P,120,0,0
2022-10-19,AC01P,120,0,16
2022-10-21,AC01P,120,0,4
2022-10-24,AC01P,120,0,4
2022-10-25,AC01P,120,0,60
2022-10-26,AC01P,120,0,80
2022-11-03,AC01P,120,0,0
2022-11-08,AC01P,120,8,48
2022-11-09,AC01P,120,8,20
2022-11-16,AC01P,120,20,40
2022-11-18,AC01P,120,0,0
2022-11-23,AC01P,120,0,8
2022-12-06,AC01P,120,28,308
2022-12-15,AC01P,120,2,2
2021-01-28,AC01R,120,608,0
2021-02-08,AC01R,120,5,0
2021-02-18,AC01R,120,0,24
2021-02-19,AC01R,120,8,124
2021-02-23,AC01R,120,8,20
2021-02-24,AC01R,120,0,8
2021-02-27,AC01R,120,0,20
2021-02-28,AC01R,120,0,20
2021-03-01,AC01R,120,16,16
2021-03-04,AC01R,120,3,0
2021-03-16,AC01R,120,0,76
2021-03-18,AC01R,120,28,48
2021-03-25,AC01R,120,0,4
2021-03-30,AC01R,120,0,16
2021-03-31,AC01R,120,16,40
2021-04-08,AC01R,120,412,0
2021-04-19,AC01R,120,0,20
2021-04-20,AC01R,120,20,40
2021-04-21,AC01R,120,0,40
2021-04-22,AC01R,120,80,160
2021-04-23,AC01R,120,80,80
2021-04-29,AC01R,120,20,40
2021-04-30,AC01R,120,12,60
2021-05-13,AC01R,120,0,64
2021-05-18,AC01R,120,120,340
2021-05-21,AC01R,120,36,172
2021-05-26,AC01R,120,12,32
2021-05-27,AC01R,120,0,20
2021-06-01,AC01R,120,304,0
2021-06-08,AC01R,120,600,0
2021-06-09,AC01R,120,56,112
2021-06-10,AC01R,120,0,16
2021-06-11,AC01R,120,36,156
2021-06-14,AC01R,120,24,0
2021-06-15,AC01R,120,36,0
2021-06-16,AC01R,120,36,96
2021-06-18,AC01R,120,0,40
2021-06-19,AC01R,120,0,48
2021-06-22,AC01R,120,4,8
2021-06-24,AC01R,120,16,32
2021-06-28,AC01R,120,56,132
2021-06-30,AC01R,120,216,464
2021-07-20,AC01R,120,4,12
2021-07-21,AC01R,120,8,20
2021-07-22,AC01R,120,0,96
2021-07-28,AC01R,120,32,196
